image_idx,true_label,prediction,is_correct
4768,1,1,True
4769,2,2,True
4770,7,7,True
4771,6,6,True
4772,1,1,True
4773,6,5,False
4774,9,9,True
4775,5,9,False
4776,3,3,True
4777,8,8,True
4778,6,6,True
4779,3,2,False
4780,9,9,True
4781,4,7,False
4782,2,2,True
4783,0,8,False
4784,5,1,False
4785,6,4,False
4786,7,7,True
4787,6,2,False
4788,3,3,True
4789,4,9,False
4790,7,7,True
4791,1,1,True
4792,6,6,True
4793,7,7,True
4794,1,1,True
4795,9,1,False
4796,2,6,False
4797,7,7,True
4798,1,1,True
4799,8,8,True
4800,9,7,False
4801,8,6,False
4802,2,2,True
4803,3,3,True
4804,4,4,True
4805,9,5,False
4806,5,5,True
4807,1,1,True
4808,4,9,False
4809,5,6,False
4810,2,2,True
4811,9,9,True
4812,3,3,True
4813,0,0,True
4814,1,1,True
4815,2,8,False
4816,1,1,True
4817,7,7,True
4818,4,4,True
4819,1,1,True
4820,4,4,True
4821,9,4,False
4822,1,1,True
4823,8,7,False
4824,1,1,True
4825,4,4,True
4826,3,3,True
4827,4,7,False
4828,8,1,False
4829,3,3,True
4830,4,4,True
4831,7,7,True
4832,0,5,False
4833,7,7,True
4834,1,1,True
4835,6,6,True
4836,8,8,True
4837,6,6,True
4838,1,1,True
4839,7,7,True
4840,3,3,True
4841,4,7,False
4842,8,8,True
4843,5,5,True
4844,7,1,False
4845,7,7,True
4846,5,5,True
4847,3,3,True
4848,7,7,True
4849,8,0,False
4850,5,5,True
4851,7,7,True
4852,1,1,True
4853,1,1,True
4854,9,4,False
4855,7,7,True
4856,1,1,True
4857,5,0,False
4858,2,0,False
4859,6,8,False
4860,7,9,False
4861,1,1,True
4862,0,9,False
4863,6,4,False
4864,6,2,False
4865,5,4,False
4866,9,9,True
4867,0,0,True
4868,6,6,True
4869,0,0,True
4870,6,9,False
4871,5,9,False
4872,7,7,True
4873,9,4,False
4874,5,9,False
4875,7,7,True
4876,9,8,False
4877,5,5,True
4878,0,0,True
4879,5,7,False
4880,5,3,False
4881,4,4,True
4882,1,1,True
4883,8,2,False
4884,0,0,True
4885,7,7,True
4886,1,1,True
4887,0,0,True
4888,8,5,False
4889,0,6,False
4890,3,3,True
4891,7,7,True
4892,5,6,False
4893,3,3,True
4894,6,6,True
4895,2,7,False
4896,2,2,True
4897,5,3,False
4898,8,2,False
4899,7,2,False
4900,2,9,False
4901,6,6,True
4902,3,2,False
4903,5,3,False
4904,1,1,True
4905,5,7,False
4906,7,7,True
4907,3,3,True
4908,7,5,False
4909,2,2,True
4910,6,3,False
4911,6,6,True
4912,2,2,True
4913,2,6,False
4914,4,4,True
4915,8,9,False
4916,8,4,False
4917,4,4,True
4918,5,3,False
4919,7,2,False
4920,0,8,False
4921,5,5,True
4922,5,8,False
4923,0,0,True
4924,6,6,True
4925,1,1,True
4926,8,5,False
4927,7,7,True
4928,6,3,False
4929,4,9,False
4930,2,3,False
4931,3,3,True
4932,8,3,False
4933,9,9,True
4934,5,5,True
4935,6,4,False
4936,1,1,True
4937,5,5,True
4938,9,9,True
4939,9,7,False
4940,3,5,False
4941,4,9,False
4942,4,8,False
4943,6,6,True
4944,4,4,True
4945,5,5,True
4946,7,7,True
4947,2,3,False
4948,2,7,False
4949,9,7,False
4950,8,8,True
4951,7,4,False
4952,4,4,True
4953,2,2,True
4954,0,0,True
4955,0,0,True
4956,6,6,True
4957,5,5,True
4958,2,2,True
4959,6,6,True
4960,1,1,True
4961,6,6,True
4962,7,7,True
4963,0,6,False
4964,3,1,False
4965,5,5,True
4966,1,1,True
4967,5,5,True
4968,3,3,True
4969,5,8,False
4970,7,7,True
4971,6,6,True
4972,9,9,True
4973,1,1,True
4974,1,1,True
4975,1,1,True
4976,2,2,True
4977,4,4,True
4978,3,3,True
4979,2,0,False
4980,5,7,False
4981,2,2,True
4982,3,3,True
4983,2,2,True
4984,2,3,False
4985,6,6,True
4986,9,4,False
4987,1,1,True
4988,1,1,True
4989,6,6,True
4990,5,4,False
4991,8,3,False
4992,0,9,False
4993,9,9,True
4994,2,2,True
4995,5,7,False
4996,7,7,True
4997,1,3,False
4998,2,2,True
4999,5,3,False
5000,5,5,True
5001,5,9,False
5002,6,5,False
5003,2,2,True
5004,5,1,False
5005,0,0,True
5006,8,8,True
5007,6,2,False
5008,8,4,False
5009,3,3,True
5010,2,2,True
5011,8,0,False
5012,0,0,True
5013,5,5,True
5014,5,1,False
5015,4,4,True
5016,2,2,True
5017,2,3,False
5018,3,3,True
5019,9,4,False
5020,7,7,True
5021,1,1,True
5022,4,4,True
5023,6,6,True
5024,0,5,False
5025,4,8,False
5026,4,4,True
5027,2,2,True
5028,0,4,False
5029,9,7,False
5030,6,6,True
5031,1,1,True
5032,3,3,True
5033,2,2,True
5034,0,0,True
5035,7,7,True
5036,5,5,True
5037,3,0,False
5038,1,1,True
5039,9,8,False
5040,1,1,True
5041,9,7,False
5042,7,7,True
5043,9,6,False
5044,2,4,False
5045,9,7,False
5046,9,4,False
5047,6,6,True
5048,1,1,True
5049,8,3,False
5050,9,3,False
5051,5,9,False
5052,5,5,True
5053,6,6,True
5054,9,4,False
5055,3,3,True
5056,7,7,True
5057,0,4,False
5058,7,7,True
5059,4,4,True
5060,5,5,True
5061,8,2,False
5062,2,2,True
5063,2,2,True
5064,2,6,False
5065,0,6,False
5066,7,7,True
5067,2,6,False
5068,5,5,True
5069,2,6,False
5070,7,9,False
5071,4,7,False
5072,2,2,True
5073,4,4,True
5074,0,0,True
5075,6,0,False
5076,8,3,False
5077,1,1,True
5078,0,0,True
5079,6,6,True
5080,1,1,True
5081,9,4,False
5082,6,2,False
5083,2,6,False
5084,1,1,True
5085,2,7,False
5086,0,0,True
5087,7,7,True
5088,0,0,True
5089,1,1,True
5090,2,2,True
5091,8,0,False
5092,3,3,True
5093,9,8,False
5094,3,3,True
5095,4,4,True
5096,5,5,True
5097,5,1,False
5098,8,8,True
5099,7,7,True
5100,9,9,True
5101,4,7,False
5102,5,5,True
5103,5,2,False
5104,3,3,True
5105,2,3,False
5106,7,7,True
5107,7,7,True
5108,6,6,True
5109,1,1,True
5110,1,1,True
5111,6,6,True
5112,1,1,True
5113,2,2,True
5114,8,4,False
5115,9,4,False
5116,9,9,True
5117,1,1,True
5118,4,4,True
5119,5,5,True
5120,0,0,True
5121,6,0,False
5122,1,1,True
5123,1,1,True
5124,3,3,True
5125,1,1,True
5126,3,6,False
5127,7,7,True
5128,3,3,True
5129,9,4,False
5130,4,4,True
5131,9,4,False
5132,4,4,True
5133,5,5,True
5134,4,4,True
5135,4,4,True
5136,3,3,True
5137,9,9,True
5138,5,5,True
5139,9,1,False
5140,2,2,True
5141,3,3,True
5142,6,5,False
5143,8,2,False
5144,1,1,True
5145,9,7,False
5146,4,4,True
5147,1,1,True
5148,3,3,True
5149,1,2,False
5150,0,0,True
5151,9,9,True
5152,3,0,False
5153,8,1,False
5154,3,7,False
5155,4,4,True
5156,8,8,True
5157,1,1,True
5158,9,9,True
5159,1,1,True
5160,9,9,True
5161,5,2,False
5162,2,2,True
5163,0,2,False
5164,8,7,False
5165,1,1,True
5166,2,2,True
5167,3,4,False
5168,6,6,True
5169,8,3,False
5170,7,7,True
5171,0,0,True
5172,4,4,True
5173,3,3,True
5174,2,5,False
5175,7,7,True
5176,3,3,True
5177,5,5,True
5178,2,2,True
5179,1,1,True
5180,1,1,True
5181,5,1,False
5182,3,8,False
5183,8,8,True
5184,5,5,True
5185,3,4,False
5186,7,7,True
5187,1,1,True
5188,0,0,True
5189,7,7,True
5190,5,3,False
5191,9,9,True
5192,3,2,False
5193,4,2,False
5194,7,7,True
5195,5,7,False
5196,0,0,True
5197,8,6,False
5198,1,1,True
5199,3,3,True
5200,1,1,True
5201,6,7,False
5202,4,4,True
5203,4,2,False
5204,7,7,True
5205,1,1,True
5206,7,7,True
5207,6,6,True
5208,7,0,False
5209,0,0,True
5210,7,7,True
5211,1,1,True
5212,4,4,True
5213,7,9,False
5214,9,9,True
5215,0,0,True
5216,1,2,False
5217,3,3,True
5218,6,5,False
5219,7,7,True
5220,9,4,False
5221,3,3,True
5222,9,4,False
5223,2,2,True
5224,3,3,True
5225,5,5,True
5226,0,0,True
5227,3,5,False
5228,5,5,True
5229,8,0,False
5230,1,1,True
5231,6,3,False
5232,3,3,True
5233,4,7,False
5234,9,4,False
5235,8,5,False
5236,9,4,False
5237,5,5,True
5238,5,7,False
5239,0,5,False
5240,4,6,False
5241,6,2,False
5242,7,7,True
5243,7,1,False
5244,2,2,True
5245,7,7,True
5246,3,3,True
5247,3,1,False
5248,7,7,True
5249,4,2,False
5250,8,8,True
5251,3,3,True
5252,5,9,False
5253,7,7,True
5254,3,6,False
5255,3,3,True
5256,5,4,False
5257,2,0,False
5258,2,2,True
5259,5,5,True
5260,5,4,False
5261,5,7,False
5262,8,5,False
5263,4,4,True
5264,7,7,True
5265,5,0,False
5266,1,1,True
5267,1,1,True
5268,5,6,False
5269,0,0,True
5270,9,4,False
5271,4,4,True
5272,8,7,False
5273,3,3,True
5274,3,3,True
5275,1,1,True
5276,4,0,False
5277,6,3,False
5278,3,3,True
5279,4,4,True
5280,0,0,True
5281,2,2,True
5282,7,7,True
5283,8,0,False
5284,9,4,False
5285,8,8,True
5286,2,2,True
5287,4,9,False
5288,8,3,False
5289,8,8,True
5290,6,6,True
5291,3,5,False
5292,5,5,True
5293,9,7,False
5294,6,4,False
5295,9,9,True
5296,9,9,True
5297,1,1,True
5298,5,5,True
5299,2,2,True
5300,8,8,True
5301,4,4,True
5302,2,2,True
5303,1,3,False
5304,9,7,False
5305,0,0,True
5306,2,2,True
5307,5,5,True
5308,0,6,False
5309,3,3,True
5310,6,6,True
5311,2,2,True
5312,9,9,True
5313,9,4,False
5314,5,8,False
5315,0,0,True
5316,1,1,True
5317,7,7,True
5318,9,9,True
5319,5,5,True
5320,5,3,False
5321,3,3,True
5322,5,5,True
5323,7,7,True
5324,9,9,True
5325,2,8,False
5326,1,1,True
5327,3,3,True
5328,4,7,False
5329,2,6,False
5330,4,4,True
5331,9,7,False
5332,4,9,False
5333,0,0,True
5334,8,2,False
5335,0,2,False
5336,2,6,False
5337,5,5,True
5338,9,7,False
5339,2,2,True
5340,7,7,True
5341,1,1,True
5342,2,2,True
5343,5,5,True
5344,6,6,True
5345,0,6,False
5346,8,9,False
5347,4,9,False
5348,8,5,False
5349,9,9,True
5350,5,5,True
5351,4,4,True
5352,3,0,False
5353,0,0,True
5354,3,8,False
5355,7,7,True
5356,6,7,False
5357,1,1,True
5358,2,2,True
5359,1,1,True
5360,6,2,False
5361,9,6,False
5362,5,4,False
5363,0,0,True
5364,1,2,False
5365,6,6,True
5366,4,4,True
5367,9,9,True
5368,3,5,False
5369,2,2,True
5370,7,7,True
5371,9,9,True
5372,6,6,True
5373,1,1,True
5374,3,3,True
5375,2,2,True
5376,7,2,False
5377,0,0,True
5378,4,4,True
5379,8,4,False
5380,8,8,True
5381,5,5,True
5382,1,1,True
5383,3,3,True
5384,4,4,True
5385,0,0,True
5386,3,5,False
5387,7,7,True
5388,6,1,False
5389,7,9,False
5390,3,3,True
5391,5,5,True
5392,0,0,True
5393,5,3,False
5394,4,8,False
5395,2,2,True
5396,8,3,False
5397,6,6,True
5398,6,6,True
5399,6,6,True
5400,0,0,True
5401,4,9,False
5402,6,4,False
5403,1,1,True
5404,6,6,True
5405,7,7,True
5406,0,0,True
5407,2,8,False
5408,9,9,True
5409,2,2,True
5410,2,2,True
5411,3,5,False
5412,3,3,True
5413,4,3,False
5414,7,8,False
5415,1,3,False
5416,7,7,True
5417,5,5,True
5418,5,8,False
5419,6,6,True
5420,2,2,True
5421,9,9,True
5422,9,9,True
5423,9,9,True
5424,1,1,True
5425,1,1,True
5426,2,2,True
5427,8,8,True
5428,5,2,False
5429,9,9,True
5430,7,7,True
5431,3,3,True
5432,9,9,True
5433,2,2,True
5434,4,4,True
5435,6,5,False
5436,9,1,False
5437,3,2,False
5438,6,6,True
5439,0,0,True
5440,8,8,True
5441,8,8,True
5442,8,8,True
5443,3,2,False
5444,7,7,True
5445,1,1,True
5446,7,7,True
5447,3,3,True
5448,1,1,True
5449,7,7,True
5450,0,0,True
5451,9,7,False
5452,8,8,True
5453,7,0,False
5454,3,3,True
5455,9,9,True
5456,5,6,False
5457,7,7,True
5458,1,1,True
5459,8,4,False
5460,1,1,True
5461,3,3,True
5462,9,2,False
5463,3,1,False
5464,6,6,True
5465,2,2,True
5466,1,1,True
5467,3,3,True
5468,1,1,True
5469,6,4,False
5470,1,1,True
5471,0,2,False
5472,9,9,True
5473,2,2,True
5474,2,2,True
5475,9,7,False
5476,3,0,False
5477,6,6,True
5478,9,7,False
5479,4,5,False
5480,5,7,False
5481,7,1,False
5482,0,0,True
5483,7,9,False
5484,8,1,False
5485,5,5,True
5486,4,4,True
5487,9,8,False
5488,7,7,True
5489,7,7,True
5490,5,5,True
5491,6,7,False
5492,8,5,False
5493,7,7,True
5494,1,1,True
5495,3,5,False
5496,7,2,False
5497,9,9,True
5498,8,8,True
5499,3,7,False
5500,6,8,False
5501,1,1,True
5502,1,1,True
5503,9,2,False
5504,5,5,True
5505,1,1,True
5506,3,0,False
5507,1,1,True
5508,3,5,False
5509,8,8,True
5510,2,8,False
5511,8,3,False
5512,8,8,True
5513,2,6,False
5514,2,7,False
5515,7,7,True
5516,8,3,False
5517,6,4,False
5518,6,0,False
5519,0,0,True
5520,4,6,False
5521,2,2,True
5522,3,3,True
5523,8,2,False
5524,5,5,True
5525,0,0,True
5526,9,8,False
5527,1,1,True
5528,7,4,False
5529,1,1,True
5530,0,6,False
5531,4,9,False
5532,3,1,False
5533,7,7,True
5534,0,5,False
5535,9,9,True
5536,1,1,True
5537,3,2,False
5538,1,1,True
5539,0,6,False
5540,0,0,True
5541,3,3,True
5542,7,7,True
5543,9,1,False
5544,7,7,True
5545,3,3,True
5546,9,4,False
5547,4,5,False
5548,7,7,True
5549,8,3,False
5550,6,6,True
5551,8,5,False
5552,6,6,True
5553,8,6,False
5554,9,4,False
5555,3,3,True
5556,6,6,True
5557,5,5,True
5558,6,6,True
5559,6,6,True
5560,7,7,True
5561,3,3,True
5562,9,7,False
5563,4,4,True
5564,4,4,True
5565,4,4,True
5566,4,4,True
5567,8,3,False
5568,3,3,True
5569,1,1,True
5570,2,1,False
5571,5,5,True
5572,6,6,True
5573,9,9,True
5574,7,2,False
5575,2,1,False
5576,2,2,True
5577,7,5,False
5578,3,3,True
5579,5,3,False
5580,1,1,True
5581,4,4,True
5582,5,5,True
5583,5,5,True
5584,9,9,True
5585,3,8,False
5586,9,7,False
5587,6,2,False
5588,6,6,True
5589,3,3,True
5590,5,5,True
5591,9,0,False
5592,9,4,False
5593,4,4,True
5594,4,8,False
5595,8,6,False
5596,2,2,True
5597,8,9,False
5598,7,7,True
5599,7,9,False
5600,2,6,False
5601,1,1,True
5602,7,7,True
5603,7,7,True
5604,8,5,False
5605,7,7,True
5606,0,2,False
5607,1,1,True
5608,4,4,True
5609,1,1,True
5610,4,9,False
5611,1,3,False
5612,5,6,False
5613,0,6,False
5614,9,9,True
5615,0,0,True
5616,5,6,False
5617,2,0,False
5618,8,4,False
5619,0,0,True
5620,5,3,False
5621,8,3,False
5622,1,1,True
5623,9,7,False
5624,4,6,False
5625,3,3,True
5626,7,7,True
5627,6,6,True
5628,8,6,False
5629,6,6,True
5630,1,1,True
5631,1,1,True
5632,4,8,False
5633,1,1,True
5634,0,0,True
5635,3,8,False
5636,7,7,True
5637,8,3,False
5638,4,9,False
5639,9,4,False
5640,6,6,True
5641,9,9,True
5642,9,4,False
5643,4,9,False
5644,4,2,False
5645,0,0,True
5646,0,5,False
5647,5,3,False
5648,3,6,False
5649,7,7,True
5650,1,1,True
5651,8,8,True
5652,7,7,True
5653,0,0,True
5654,3,3,True
5655,6,6,True
5656,9,9,True
5657,8,8,True
5658,4,4,True
5659,0,0,True
5660,0,0,True
5661,3,7,False
5662,4,4,True
5663,5,3,False
5664,4,4,True
5665,3,5,False
5666,9,4,False
5667,0,0,True
5668,2,2,True
5669,7,9,False
5670,9,4,False
5671,3,3,True
5672,1,1,True
5673,7,7,True
5674,3,3,True
5675,2,0,False
5676,8,8,True
5677,8,3,False
5678,4,4,True
5679,7,9,False
5680,5,3,False
5681,6,4,False
5682,6,4,False
5683,7,7,True
5684,4,4,True
5685,1,1,True
5686,2,3,False
5687,6,0,False
5688,8,5,False
5689,3,7,False
5690,9,9,True
5691,7,1,False
5692,7,7,True
5693,4,4,True
5694,6,1,False
5695,4,9,False
5696,7,7,True
5697,0,0,True
5698,2,6,False
5699,6,6,True
5700,1,1,True
5701,7,7,True
5702,9,9,True
5703,2,2,True
5704,9,7,False
5705,1,1,True
5706,8,8,True
5707,8,4,False
5708,1,1,True
5709,8,8,True
5710,2,2,True
5711,9,9,True
5712,0,0,True
5713,9,9,True
5714,3,8,False
5715,1,1,True
5716,5,3,False
5717,9,9,True
5718,9,9,True
5719,4,9,False
5720,7,7,True
5721,7,7,True
5722,9,9,True
5723,0,0,True
5724,7,7,True
5725,2,2,True
5726,4,4,True
5727,0,6,False
5728,0,0,True
5729,1,1,True
5730,8,8,True
5731,1,1,True
5732,9,4,False
5733,4,2,False
5734,9,9,True
5735,6,6,True
5736,1,1,True
5737,5,4,False
5738,5,4,False
5739,2,2,True
5740,8,6,False
5741,5,3,False
5742,1,1,True
5743,8,6,False
5744,1,1,True
5745,1,1,True
5746,0,0,True
5747,0,0,True
5748,0,0,True
5749,0,3,False
5750,7,7,True
5751,3,2,False
5752,9,1,False
5753,0,0,True
5754,8,5,False
5755,5,5,True
5756,9,8,False
5757,1,1,True
5758,2,2,True
5759,0,5,False
5760,4,8,False
5761,7,7,True
5762,6,3,False
5763,1,1,True
5764,4,1,False
5765,4,4,True
5766,2,2,True
5767,0,5,False
5768,1,1,True
5769,5,3,False
5770,6,6,True
5771,7,7,True
5772,4,4,True
5773,5,5,True
5774,8,8,True
5775,6,6,True
5776,1,1,True
5777,0,0,True
5778,9,1,False
5779,9,9,True
5780,8,8,True
5781,9,4,False
5782,7,7,True
5783,1,1,True
5784,2,7,False
5785,6,5,False
5786,0,0,True
5787,2,2,True
5788,3,3,True
5789,5,5,True
5790,8,7,False
5791,5,2,False
5792,0,0,True
5793,0,0,True
5794,6,6,True
5795,1,1,True
5796,8,8,True
5797,3,3,True
5798,3,9,False
5799,4,4,True
5800,6,6,True
5801,0,9,False
5802,9,9,True
5803,5,1,False
5804,5,4,False
5805,3,0,False
5806,5,9,False
5807,4,4,True
5808,2,3,False
5809,8,8,True
5810,3,3,True
5811,5,7,False
5812,3,3,True
5813,5,2,False
5814,3,5,False
5815,1,1,True
5816,7,7,True
5817,3,3,True
5818,0,0,True
5819,1,1,True
5820,6,6,True
5821,2,6,False
5822,4,4,True
5823,9,9,True
5824,5,1,False
5825,5,5,True
5826,8,8,True
5827,1,1,True
5828,0,0,True
5829,2,6,False
5830,6,5,False
5831,8,8,True
5832,2,2,True
5833,2,3,False
5834,9,9,True
5835,7,7,True
5836,6,6,True
5837,9,4,False
5838,9,9,True
5839,9,7,False
5840,4,4,True
5841,7,7,True
5842,4,4,True
5843,7,8,False
5844,1,1,True
5845,1,1,True
5846,9,9,True
5847,6,6,True
5848,3,2,False
5849,4,4,True
5850,7,7,True
5851,3,8,False
5852,5,5,True
5853,9,9,True
5854,4,4,True
5855,2,2,True
5856,6,6,True
5857,2,2,True
5858,2,0,False
5859,8,3,False
5860,6,6,True
5861,2,2,True
5862,8,7,False
5863,6,6,True
5864,7,7,True
5865,2,2,True
5866,1,1,True
5867,3,9,False
5868,4,4,True
5869,1,1,True
5870,3,6,False
5871,2,7,False
5872,9,9,True
5873,1,1,True
5874,6,6,True
5875,8,3,False
5876,0,0,True
5877,7,7,True
5878,6,6,True
5879,9,7,False
5880,6,6,True
5881,7,7,True
5882,4,4,True
5883,8,2,False
5884,0,0,True
5885,7,3,False
5886,3,5,False
5887,8,3,False
5888,6,2,False
5889,8,7,False
5890,2,6,False
5891,9,8,False
5892,1,1,True
5893,7,7,True
5894,4,7,False
5895,9,9,True
5896,0,0,True
5897,2,2,True
5898,7,7,True
5899,8,6,False
5900,0,0,True
5901,2,2,True
5902,5,8,False
5903,7,7,True
5904,0,0,True
5905,3,3,True
5906,4,9,False
5907,3,3,True
5908,4,6,False
5909,6,4,False
5910,8,8,True
5911,6,6,True
5912,0,0,True
5913,3,3,True
5914,2,2,True
5915,4,7,False
5916,5,3,False
5917,8,6,False
5918,3,3,True
5919,2,2,True
5920,6,6,True
5921,9,9,True
5922,9,4,False
5923,9,4,False
5924,3,3,True
5925,8,4,False
5926,8,8,True
5927,0,0,True
5928,5,4,False
5929,7,7,True
5930,9,8,False
5931,4,4,True
5932,9,4,False
5933,3,1,False
5934,2,0,False
5935,7,7,True
5936,3,3,True
5937,7,7,True
5938,9,4,False
5939,8,5,False
5940,3,2,False
5941,2,6,False
5942,3,5,False
5943,0,0,True
5944,7,7,True
5945,7,8,False
5946,2,2,True
5947,3,3,True
5948,5,5,True
5949,8,9,False
5950,2,2,True
5951,6,6,True
5952,4,9,False
5953,5,3,False
5954,3,3,True
5955,6,6,True
5956,1,1,True
5957,1,1,True
5958,7,7,True
5959,1,1,True
5960,0,5,False
5961,6,6,True
5962,7,7,True
5963,1,1,True
5964,6,6,True
5965,6,6,True
5966,2,2,True
5967,8,0,False
5968,2,2,True
5969,9,7,False
5970,3,1,False
5971,0,0,True
5972,7,7,True
5973,4,4,True
5974,2,2,True
5975,4,4,True
5976,1,1,True
5977,4,7,False
5978,0,0,True
5979,0,0,True
5980,7,7,True
5981,0,0,True
5982,8,8,True
5983,6,4,False
5984,2,2,True
5985,0,0,True
5986,2,0,False
5987,0,4,False
5988,3,5,False
5989,1,1,True
5990,3,7,False
5991,0,9,False
5992,7,7,True
5993,3,9,False
5994,2,2,True
5995,1,2,False
5996,0,0,True
5997,3,3,True
5998,1,1,True
5999,7,7,True
6000,0,5,False
6001,1,1,True
6002,8,6,False
6003,7,7,True
6004,8,8,True
6005,5,3,False
6006,8,3,False
6007,3,5,False
6008,9,7,False
6009,5,9,False
6010,9,5,False
6011,2,0,False
6012,1,1,True
6013,5,7,False
6014,4,4,True
6015,1,1,True
6016,0,5,False
6017,2,8,False
6018,1,1,True
6019,9,8,False
6020,1,1,True
6021,9,7,False
6022,2,2,True
6023,5,5,True
6024,0,0,True
6025,5,2,False
6026,6,1,False
6027,8,3,False
6028,1,1,True
6029,1,1,True
6030,0,0,True
6031,4,4,True
6032,9,9,True
6033,2,0,False
6034,4,4,True
6035,3,3,True
6036,6,4,False
6037,4,4,True
6038,4,4,True
6039,1,1,True
6040,4,7,False
6041,7,7,True
6042,5,5,True
6043,0,0,True
6044,8,3,False
6045,9,7,False
6046,0,0,True
6047,7,1,False
6048,0,0,True
6049,3,7,False
6050,7,7,True
6051,9,2,False
6052,0,0,True
6053,6,2,False
6054,5,3,False
6055,0,3,False
6056,0,0,True
6057,9,8,False
6058,7,7,True
6059,9,9,True
6060,0,0,True
6061,4,4,True
6062,5,5,True
6063,2,2,True
6064,2,2,True
6065,0,0,True
6066,9,4,False
6067,0,0,True
6068,4,7,False
6069,6,2,False
6070,2,9,False
6071,8,3,False
6072,0,0,True
6073,2,2,True
6074,7,7,True
6075,6,2,False
6076,8,7,False
6077,7,2,False
6078,5,5,True
6079,7,7,True
6080,2,2,True
6081,0,0,True
6082,5,1,False
6083,7,9,False
6084,6,6,True
6085,7,7,True
6086,9,9,True
6087,8,2,False
6088,4,7,False
6089,1,2,False
6090,1,1,True
6091,0,0,True
6092,7,7,True
6093,3,7,False
6094,4,4,True
6095,9,9,True
6096,3,6,False
6097,9,1,False
6098,2,2,True
6099,2,2,True
6100,2,6,False
6101,1,3,False
6102,6,6,True
6103,1,5,False
6104,9,7,False
6105,3,1,False
6106,7,9,False
6107,9,9,True
6108,8,8,True
6109,2,3,False
6110,1,1,True
6111,8,3,False
6112,6,6,True
6113,9,9,True
6114,1,1,True
6115,9,4,False
6116,7,7,True
6117,2,6,False
6118,2,2,True
6119,9,9,True
6120,5,2,False
6121,1,1,True
6122,6,6,True
6123,6,6,True
6124,4,4,True
6125,2,1,False
6126,2,6,False
6127,6,6,True
6128,1,3,False
6129,7,7,True
6130,4,0,False
6131,1,1,True
6132,5,9,False
6133,0,0,True
6134,9,9,True
6135,1,1,True
6136,6,2,False
6137,3,3,True
6138,4,4,True
6139,7,7,True
6140,3,3,True
6141,1,1,True
6142,8,6,False
6143,8,3,False
6144,0,3,False
6145,0,0,True
6146,3,3,True
6147,1,1,True
6148,0,8,False
6149,6,6,True
6150,0,0,True
6151,2,2,True
6152,8,8,True
6153,1,1,True
6154,0,6,False
6155,1,1,True
6156,7,1,False
6157,7,7,True
6158,6,6,True
6159,3,3,True
6160,3,5,False
6161,7,7,True
6162,8,2,False
6163,4,9,False
6164,8,8,True
6165,6,6,True
6166,1,1,True
6167,1,1,True
6168,4,4,True
6169,4,6,False
6170,0,6,False
6171,6,6,True
6172,3,3,True
6173,5,5,True
6174,1,1,True
6175,0,3,False
6176,1,1,True
6177,3,3,True
6178,2,3,False
6179,0,0,True
6180,4,4,True
6181,2,6,False
6182,4,9,False
6183,7,9,False
6184,4,4,True
6185,2,3,False
6186,9,9,True
6187,0,2,False
6188,6,6,True
6189,5,3,False
6190,5,8,False
6191,4,9,False
6192,9,5,False
6193,9,7,False
6194,8,7,False
6195,2,2,True
6196,1,1,True
6197,0,0,True
6198,6,6,True
6199,8,1,False
6200,1,1,True
6201,8,8,True
6202,2,4,False
6203,7,7,True
6204,8,6,False
6205,3,3,True
6206,7,3,False
6207,2,3,False
6208,8,9,False
6209,4,7,False
6210,1,5,False
6211,2,2,True
6212,7,5,False
6213,9,9,True
6214,1,1,True
6215,0,0,True
6216,2,2,True
6217,5,1,False
6218,0,0,True
6219,6,4,False
6220,3,3,True
6221,9,0,False
6222,9,7,False
6223,2,2,True
6224,5,5,True
6225,3,2,False
6226,2,2,True
6227,2,3,False
6228,9,4,False
6229,5,3,False
6230,5,5,True
6231,3,3,True
6232,1,2,False
6233,8,8,True
6234,3,3,True
6235,0,0,True
6236,5,2,False
6237,3,3,True
6238,2,2,True
6239,3,3,True
6240,2,6,False
6241,0,0,True
6242,9,9,True
6243,3,3,True
6244,8,2,False
6245,4,8,False
6246,7,7,True
6247,4,7,False
6248,0,0,True
6249,1,1,True
6250,8,8,True
6251,1,1,True
6252,0,0,True
6253,3,3,True
6254,4,4,True
6255,3,1,False
6256,6,6,True
6257,2,6,False
6258,9,9,True
6259,2,2,True
6260,6,6,True
6261,1,1,True
6262,0,0,True
6263,7,7,True
6264,9,4,False
6265,9,9,True
6266,7,7,True
6267,1,1,True
6268,7,7,True
6269,6,6,True
6270,9,7,False
6271,3,3,True
6272,6,6,True
6273,9,4,False
6274,8,8,True
6275,9,9,True
6276,1,1,True
6277,1,1,True
6278,0,7,False
6279,7,7,True
6280,9,9,True
6281,4,3,False
6282,7,1,False
6283,9,9,True
6284,9,9,True
6285,1,1,True
6286,9,7,False
6287,1,2,False
6288,0,0,True
6289,3,3,True
6290,6,2,False
6291,6,6,True
6292,7,7,True
6293,6,6,True
6294,0,2,False
6295,8,4,False
6296,7,7,True
6297,6,4,False
6298,9,4,False
6299,0,0,True
6300,8,3,False
6301,4,9,False
6302,1,3,False
6303,8,3,False
6304,6,6,True
6305,7,7,True
6306,4,9,False
6307,9,9,True
6308,4,4,True
6309,0,0,True
6310,1,1,True
6311,4,4,True
6312,0,0,True
6313,0,3,False
6314,5,5,True
6315,7,7,True
6316,4,4,True
6317,0,0,True
6318,6,6,True
6319,7,7,True
6320,0,0,True
